,Legislator name,Connections,Legislator name,Legislative Effectiveness Score,party
400,André Carson,"['Adam Schiff', 'Peter Welch', 'Eric Swalwell', 'Jackie Speier', 'Terri Sewell', 'Mike Quigley', 'Joaquin Castro', 'Sean Maloney', 'Raja Krishnamoorthi', 'Jim Himes', 'Denny Heck', 'Val Demings', 'Devin Nunes', 'Brad Wenstrup', 'Michael Turner', 'Chris Stewart', 'Elise Stefanik', 'William Hurd', 'Rick Crawford', 'Mike Conaway', 'John Ratcliffe', 'Peter DeFazio', 'Grace Napolitano', 'Donald Payne Jr.', 'Chris Pappas', 'Eleanor Holmes Norton', 'Colin Allred', 'Stacey Plaskett', 'Debbie Mucarsel-Powell', 'Harley Rouda', 'Stephen Lynch', 'Albio Sires', 'Greg Stanton', 'Dina Titus', 'Frederica S. Wilson', 'Tom Malinowski', 'Daniel Lipinski', 'Alan Lowenthal', 'Adriano Espaillat', 'Anthony G. Brown', 'Julia Brownley', 'Salud Carbajal', 'Steve Cohen', 'Angie Craig', 'Sharice Davids', 'Antonio Delgado', 'Mark DeSaulnier', 'Abby Finkenauer', 'Lizzie Pannill Fletcher', 'John Garamendi', 'Jesus Garcia', 'Jared Huffman', 'Eddie Bernice Johnson', 'Hank Johnson', 'Rick Larsen', 'Paul Mitchell', 'Sam Graves', 'Greg Pence', 'Gary Palmer', 'Carol Miller', 'Mark Meadows', 'Brian Mast', 'Thomas Massie', 'Scott Perry', 'David Rouzer', 'Lloyd Smucker', 'Ross Spano', 'Pete Stauber', 'Randy Weber', 'Daniel Webster', 'Bruce Westerman', 'Rob Woodall', 'Don Young', 'Mike Garcia', 'Troy Balderson', 'Mike Bost', 'Rodney Davis', 'Brian Babin', 'Brian Fitzpatrick', 'Mike Gallagher', 'Bob Gibbs', 'Garret Graves', 'John Katko', 'Doug LaMalfa']",Andre Carson,0.1591608226299286,D
401,Terri Sewell,"['Adam Schiff', 'André Carson', 'Peter Welch', 'Eric Swalwell', 'Jackie Speier', 'Mike Quigley', 'Joaquin Castro', 'Sean Maloney', 'Raja Krishnamoorthi', 'Jim Himes', 'Denny Heck', 'Val Demings', 'Devin Nunes', 'Brad Wenstrup', 'Michael Turner', 'Chris Stewart', 'Elise Stefanik', 'William Hurd', 'Rick Crawford', 'Mike Conaway', 'John Ratcliffe', 'Richard Neal', 'Brad Schneider', 'Jimmy Panetta', 'Bill Pascrell', 'Linda Sánchez', 'Gwen Moore', 'Tom Suozzi', 'Mike Thompson', 'John Larson', 'Stephanie Murphy', 'Donald Sternoff Beyer Jr.', 'Earl Blumenauer', 'Brendan Boyle', 'Judy Chu', 'Danny K. Davis', 'Suzan DelBene', 'Lloyd Doggett', 'Dwight Evans', 'Jimmy Gomez', 'Brian Higgins', 'Steven Horsford', 'Dan Kildee', 'Ronald James Kind', 'John Lewis', 'Kevin Brady', 'Jodey Arrington', 'Tom Reed', 'Tom Rice', 'David Schweikert', 'Adrian Smith', 'Jason Smith', 'Jackie Walorski', 'Kenny Marchant', 'Ron Estes', 'Vern Buchanan', 'Darin LaHood', 'Drew Ferguson', 'George E.B. Holding', 'Mike Kelly']",Terri Sewell,1.9721357822418213,D
402,Sean Maloney,"['Adam Schiff', 'André Carson', 'Peter Welch', 'Eric Swalwell', 'Jackie Speier', 'Terri Sewell', 'Mike Quigley', 'Joaquin Castro', 'Raja Krishnamoorthi', 'Jim Himes', 'Denny Heck', 'Val Demings', 'Devin Nunes', 'Brad Wenstrup', 'Michael Turner', 'Chris Stewart', 'Elise Stefanik', 'William Hurd', 'Rick Crawford', 'Mike Conaway', 'John Ratcliffe', 'Collin Peterson', 'Stacey Plaskett', 'Alfred Lawson', 'Jim McGovern', ""Tom O'Halleran"", 'Jimmy Panetta', 'Chellie Pingree', 'Kim Schrier', 'Ann Kirkpatrick', 'David Scott', 'Abigail Spanberger', 'Filemon Vela', 'Alma Adams', 'Angie Craig', 'Anthony Brindisi', 'Cheri Bustos', 'Salud Carbajal', 'Jim Costa', 'TJ Cox', 'Cindy Axne', 'Antonio Delgado', 'Marcia Fudge', 'Josh Harder', 'Jahana Hayes', 'Rick Allen', 'Roger Marshall', 'David Rouzer', 'Austin Scott', 'Glenn Thompson', 'Ted Yoho', 'Ralph Abraham', 'Doug LaMalfa', 'Dusty Johnson', 'Trent Kelly', 'Don Bacon', 'Jim Baird', 'Mike Bost', 'James Comer Jr.', 'Rodney Davis', 'Scott DesJarlais', 'Neal Dunn', 'Jim Hagedorn', 'Vicky Hartzler', 'Jeff Van Drew', 'Peter DeFazio', 'Grace Napolitano', 'Donald Payne Jr.', 'Chris Pappas', 'Eleanor Holmes Norton', 'Colin Allred', 'Debbie Mucarsel-Powell', 'Harley Rouda', 'Stephen Lynch', 'Albio Sires', 'Greg Stanton', 'Dina Titus', 'Frederica S. Wilson', 'Tom Malinowski', 'Daniel Lipinski', 'Alan Lowenthal', 'Adriano Espaillat', 'Anthony G. Brown', 'Julia Brownley', 'Steve Cohen', 'Sharice Davids', 'Mark DeSaulnier', 'Abby Finkenauer', 'Lizzie Pannill Fletcher', 'John Garamendi', 'Jesus Garcia', 'Jared Huffman', 'Eddie Bernice Johnson', 'Hank Johnson', 'Rick Larsen', 'Paul Mitchell', 'Sam Graves', 'Greg Pence', 'Gary Palmer', 'Carol Miller', 'Mark Meadows', 'Brian Mast', 'Thomas Massie', 'Scott Perry', 'Lloyd Smucker', 'Ross Spano', 'Pete Stauber', 'Randy Weber', 'Daniel Webster', 'Bruce Westerman', 'Rob Woodall', 'Don Young', 'Mike Garcia', 'Troy Balderson', 'Brian Babin', 'Brian Fitzpatrick', 'Mike Gallagher', 'Bob Gibbs', 'Garret Graves', 'John Katko']",Sean Maloney,1.9907691478729248,D
403,Raja Krishnamoorthi,"['Adam Schiff', 'André Carson', 'Peter Welch', 'Eric Swalwell', 'Jackie Speier', 'Terri Sewell', 'Mike Quigley', 'Joaquin Castro', 'Sean Maloney', 'Jim Himes', 'Denny Heck', 'Val Demings', 'Devin Nunes', 'Brad Wenstrup', 'Michael Turner', 'Chris Stewart', 'Elise Stefanik', 'William Hurd', 'Rick Crawford', 'Mike Conaway', 'John Ratcliffe', 'Ayanna Pressley', 'Eleanor Holmes Norton', 'Alexandria Ocasio-Cortez', 'Stacey Plaskett', 'Jamie Raskin', 'Carolyn B. Maloney', 'Harley Rouda', 'John Sarbanes', 'Rashida Tlaib', 'Debbie Wasserman Schultz', 'Brenda Lawrence', 'Stephen Lynch', 'Jimmy Gomez', 'Gerald Edward Connolly', 'Jim Cooper', 'Mark DeSaulnier', 'William Lacy Clay', 'Katie Hill', 'Robin Kelly', 'Ro Khanna', 'Kweisi Mfume', 'Jim Jordan', 'Kelly Armstrong', 'Mark Meadows', 'Carol Miller', 'Ralph Norman', 'Chip Roy', 'Greg Steube', 'Thomas Massie', 'Michael Cloud', 'James Comer Jr.', 'Virginia Foxx', 'Bob Gibbs', 'Paul Gosar', 'Mark Green', 'Glenn Grothman', 'Jody Hice', 'Clay Higgins']",Raja Krishnamoorthi,0.6397902965545654,D
404,Devin Nunes,"['Adam Schiff', 'André Carson', 'Peter Welch', 'Eric Swalwell', 'Jackie Speier', 'Terri Sewell', 'Mike Quigley', 'Joaquin Castro', 'Sean Maloney', 'Raja Krishnamoorthi', 'Jim Himes', 'Denny Heck', 'Val Demings', 'Brad Wenstrup', 'Michael Turner', 'Chris Stewart', 'Elise Stefanik', 'William Hurd', 'Rick Crawford', 'Mike Conaway', 'John Ratcliffe', 'Richard Neal', 'Brad Schneider', 'Jimmy Panetta', 'Bill Pascrell', 'Linda Sánchez', 'Gwen Moore', 'Tom Suozzi', 'Mike Thompson', 'John Larson', 'Stephanie Murphy', 'Donald Sternoff Beyer Jr.', 'Earl Blumenauer', 'Brendan Boyle', 'Judy Chu', 'Danny K. Davis', 'Suzan DelBene', 'Lloyd Doggett', 'Dwight Evans', 'Jimmy Gomez', 'Brian Higgins', 'Steven Horsford', 'Dan Kildee', 'Ronald James Kind', 'John Lewis', 'Kevin Brady', 'Jodey Arrington', 'Tom Reed', 'Tom Rice', 'David Schweikert', 'Adrian Smith', 'Jason Smith', 'Jackie Walorski', 'Kenny Marchant', 'Ron Estes', 'Vern Buchanan', 'Darin LaHood', 'Drew Ferguson', 'George E.B. Holding', 'Mike Kelly', 'Ron Wyden', 'Debbie Stabenow', 'Chuck Grassleyman', 'Mike Crapo', 'Mike Enzi']",Devin Nunes,0.04970067739486694,R
405,Brad Wenstrup,"['Adam Schiff', 'André Carson', 'Peter Welch', 'Eric Swalwell', 'Jackie Speier', 'Terri Sewell', 'Mike Quigley', 'Joaquin Castro', 'Sean Maloney', 'Raja Krishnamoorthi', 'Jim Himes', 'Denny Heck', 'Val Demings', 'Devin Nunes', 'Michael Turner', 'Chris Stewart', 'Elise Stefanik', 'William Hurd', 'Rick Crawford', 'Mike Conaway', 'John Ratcliffe', 'Richard Neal', 'Brad Schneider', 'Jimmy Panetta', 'Bill Pascrell', 'Linda Sánchez', 'Gwen Moore', 'Tom Suozzi', 'Mike Thompson', 'John Larson', 'Stephanie Murphy', 'Donald Sternoff Beyer Jr.', 'Earl Blumenauer', 'Brendan Boyle', 'Judy Chu', 'Danny K. Davis', 'Suzan DelBene', 'Lloyd Doggett', 'Dwight Evans', 'Jimmy Gomez', 'Brian Higgins', 'Steven Horsford', 'Dan Kildee', 'Ronald James Kind', 'John Lewis', 'Kevin Brady', 'Jodey Arrington', 'Tom Reed', 'Tom Rice', 'David Schweikert', 'Adrian Smith', 'Jason Smith', 'Jackie Walorski', 'Kenny Marchant', 'Ron Estes', 'Vern Buchanan', 'Darin LaHood', 'Drew Ferguson', 'George E.B. Holding', 'Mike Kelly']",Brad Wenstrup,0.42801910638809204,R
406,Brad Schneider,"['Nydia Velazquez', 'Chrissy Houlahan', 'Marc Veasey', 'Andrew Kim', 'Jared Golden', 'Abby Finkenauer', 'Dwight Evans', 'Adriano Espaillat', 'Antonio Delgado', 'Sharice Davids', 'Jason Crow', 'Judy Chu', 'Kweisi Mfume', 'Steve Chabot', 'Troy Balderson', 'Pete Stauber', 'Ross Spano', 'Aumua Amata Radewagen', 'Trent Kelly', 'John Joyce', 'Kevin Hern', 'Tim Burchett', 'Jim Hagedorn', 'Richard Neal', 'Jimmy Panetta', 'Bill Pascrell', 'Linda Sánchez', 'Terri Sewell', 'Gwen Moore', 'Tom Suozzi', 'Mike Thompson', 'John Larson', 'Stephanie Murphy', 'Donald Sternoff Beyer Jr.', 'Earl Blumenauer', 'Brendan Boyle', 'Danny K. Davis', 'Suzan DelBene', 'Lloyd Doggett', 'Jimmy Gomez', 'Brian Higgins', 'Steven Horsford', 'Dan Kildee', 'Ronald James Kind', 'John Lewis', 'Kevin Brady', 'Jodey Arrington', 'Devin Nunes', 'Tom Reed', 'Tom Rice', 'David Schweikert', 'Adrian Smith', 'Jason Smith', 'Jackie Walorski', 'Brad Wenstrup', 'Kenny Marchant', 'Ron Estes', 'Vern Buchanan', 'Darin LaHood', 'Drew Ferguson', 'George E.B. Holding', 'Mike Kelly']",Bradley Schneider,1.4560552835464478,D
407,Abby Finkenauer,"['Nydia Velazquez', 'Chrissy Houlahan', 'Marc Veasey', 'Brad Schneider', 'Andrew Kim', 'Jared Golden', 'Dwight Evans', 'Adriano Espaillat', 'Antonio Delgado', 'Sharice Davids', 'Jason Crow', 'Judy Chu', 'Kweisi Mfume', 'Steve Chabot', 'Troy Balderson', 'Pete Stauber', 'Ross Spano', 'Aumua Amata Radewagen', 'Trent Kelly', 'John Joyce', 'Kevin Hern', 'Tim Burchett', 'Jim Hagedorn', 'Peter DeFazio', 'Grace Napolitano', 'Donald Payne Jr.', 'Chris Pappas', 'Eleanor Holmes Norton', 'Colin Allred', 'Stacey Plaskett', 'Debbie Mucarsel-Powell', 'Sean Maloney', 'Harley Rouda', 'Stephen Lynch', 'Albio Sires', 'Greg Stanton', 'Dina Titus', 'Frederica S. Wilson', 'Tom Malinowski', 'Daniel Lipinski', 'Alan Lowenthal', 'Anthony G. Brown', 'Julia Brownley', 'Salud Carbajal', 'André Carson', 'Steve Cohen', 'Angie Craig', 'Mark DeSaulnier', 'Lizzie Pannill Fletcher', 'John Garamendi', 'Jesus Garcia', 'Jared Huffman', 'Eddie Bernice Johnson', 'Hank Johnson', 'Rick Larsen', 'Paul Mitchell', 'Sam Graves', 'Greg Pence', 'Gary Palmer', 'Carol Miller', 'Mark Meadows', 'Brian Mast', 'Thomas Massie', 'Scott Perry', 'David Rouzer', 'Lloyd Smucker', 'Randy Weber', 'Daniel Webster', 'Bruce Westerman', 'Rob Woodall', 'Don Young', 'Mike Garcia', 'Mike Bost', 'Rick Crawford', 'Rodney Davis', 'Brian Babin', 'Brian Fitzpatrick', 'Mike Gallagher', 'Bob Gibbs', 'Garret Graves', 'John Katko', 'Doug LaMalfa']",Abby Finkenauer,1.4020259380340576,D
408,Dwight Evans,"['Nydia Velazquez', 'Chrissy Houlahan', 'Marc Veasey', 'Brad Schneider', 'Andrew Kim', 'Jared Golden', 'Abby Finkenauer', 'Adriano Espaillat', 'Antonio Delgado', 'Sharice Davids', 'Jason Crow', 'Judy Chu', 'Kweisi Mfume', 'Steve Chabot', 'Troy Balderson', 'Pete Stauber', 'Ross Spano', 'Aumua Amata Radewagen', 'Trent Kelly', 'John Joyce', 'Kevin Hern', 'Tim Burchett', 'Jim Hagedorn', 'Richard Neal', 'Jimmy Panetta', 'Bill Pascrell', 'Linda Sánchez', 'Terri Sewell', 'Gwen Moore', 'Tom Suozzi', 'Mike Thompson', 'John Larson', 'Stephanie Murphy', 'Donald Sternoff Beyer Jr.', 'Earl Blumenauer', 'Brendan Boyle', 'Danny K. Davis', 'Suzan DelBene', 'Lloyd Doggett', 'Jimmy Gomez', 'Brian Higgins', 'Steven Horsford', 'Dan Kildee', 'Ronald James Kind', 'John Lewis', 'Kevin Brady', 'Jodey Arrington', 'Devin Nunes', 'Tom Reed', 'Tom Rice', 'David Schweikert', 'Adrian Smith', 'Jason Smith', 'Jackie Walorski', 'Brad Wenstrup', 'Kenny Marchant', 'Ron Estes', 'Vern Buchanan', 'Darin LaHood', 'Drew Ferguson', 'George E.B. Holding', 'Mike Kelly']",Dwight Evans,0.14114992320537567,D
409,Antonio Delgado,"['Nydia Velazquez', 'Chrissy Houlahan', 'Marc Veasey', 'Brad Schneider', 'Andrew Kim', 'Jared Golden', 'Abby Finkenauer', 'Dwight Evans', 'Adriano Espaillat', 'Sharice Davids', 'Jason Crow', 'Judy Chu', 'Kweisi Mfume', 'Steve Chabot', 'Troy Balderson', 'Pete Stauber', 'Ross Spano', 'Aumua Amata Radewagen', 'Trent Kelly', 'John Joyce', 'Kevin Hern', 'Tim Burchett', 'Jim Hagedorn', 'Collin Peterson', 'Stacey Plaskett', 'Alfred Lawson', 'Sean Maloney', 'Jim McGovern', ""Tom O'Halleran"", 'Jimmy Panetta', 'Chellie Pingree', 'Kim Schrier', 'Ann Kirkpatrick', 'David Scott', 'Abigail Spanberger', 'Filemon Vela', 'Alma Adams', 'Angie Craig', 'Anthony Brindisi', 'Cheri Bustos', 'Salud Carbajal', 'Jim Costa', 'TJ Cox', 'Cindy Axne', 'Marcia Fudge', 'Josh Harder', 'Jahana Hayes', 'Mike Conaway', 'Rick Allen', 'Roger Marshall', 'David Rouzer', 'Austin Scott', 'Glenn Thompson', 'Ted Yoho', 'Ralph Abraham', 'Doug LaMalfa', 'Dusty Johnson', 'Don Bacon', 'Jim Baird', 'Mike Bost', 'James Comer Jr.', 'Rick Crawford', 'Rodney Davis', 'Scott DesJarlais', 'Neal Dunn', 'Vicky Hartzler', 'Jeff Van Drew', 'Peter DeFazio', 'Grace Napolitano', 'Donald Payne Jr.', 'Chris Pappas', 'Eleanor Holmes Norton', 'Colin Allred', 'Debbie Mucarsel-Powell', 'Harley Rouda', 'Stephen Lynch', 'Albio Sires', 'Greg Stanton', 'Dina Titus', 'Frederica S. Wilson', 'Tom Malinowski', 'Daniel Lipinski', 'Alan Lowenthal', 'Anthony G. Brown', 'Julia Brownley', 'André Carson', 'Steve Cohen', 'Mark DeSaulnier', 'Lizzie Pannill Fletcher', 'John Garamendi', 'Jesus Garcia', 'Jared Huffman', 'Eddie Bernice Johnson', 'Hank Johnson', 'Rick Larsen', 'Paul Mitchell', 'Sam Graves', 'Greg Pence', 'Gary Palmer', 'Carol Miller', 'Mark Meadows', 'Brian Mast', 'Thomas Massie', 'Scott Perry', 'Lloyd Smucker', 'Randy Weber', 'Daniel Webster', 'Bruce Westerman', 'Rob Woodall', 'Don Young', 'Mike Garcia', 'Brian Babin', 'Brian Fitzpatrick', 'Mike Gallagher', 'Bob Gibbs', 'Garret Graves', 'John Katko']",Antonio Delgado,1.755562424659729,D
410,Sharice Davids,"['Nydia Velazquez', 'Chrissy Houlahan', 'Marc Veasey', 'Brad Schneider', 'Andrew Kim', 'Jared Golden', 'Abby Finkenauer', 'Dwight Evans', 'Adriano Espaillat', 'Antonio Delgado', 'Jason Crow', 'Judy Chu', 'Kweisi Mfume', 'Steve Chabot', 'Troy Balderson', 'Pete Stauber', 'Ross Spano', 'Aumua Amata Radewagen', 'Trent Kelly', 'John Joyce', 'Kevin Hern', 'Tim Burchett', 'Jim Hagedorn', 'Peter DeFazio', 'Grace Napolitano', 'Donald Payne Jr.', 'Chris Pappas', 'Eleanor Holmes Norton', 'Colin Allred', 'Stacey Plaskett', 'Debbie Mucarsel-Powell', 'Sean Maloney', 'Harley Rouda', 'Stephen Lynch', 'Albio Sires', 'Greg Stanton', 'Dina Titus', 'Frederica S. Wilson', 'Tom Malinowski', 'Daniel Lipinski', 'Alan Lowenthal', 'Anthony G. Brown', 'Julia Brownley', 'Salud Carbajal', 'André Carson', 'Steve Cohen', 'Angie Craig', 'Mark DeSaulnier', 'Lizzie Pannill Fletcher', 'John Garamendi', 'Jesus Garcia', 'Jared Huffman', 'Eddie Bernice Johnson', 'Hank Johnson', 'Rick Larsen', 'Paul Mitchell', 'Sam Graves', 'Greg Pence', 'Gary Palmer', 'Carol Miller', 'Mark Meadows', 'Brian Mast', 'Thomas Massie', 'Scott Perry', 'David Rouzer', 'Lloyd Smucker', 'Randy Weber', 'Daniel Webster', 'Bruce Westerman', 'Rob Woodall', 'Don Young', 'Mike Garcia', 'Mike Bost', 'Rick Crawford', 'Rodney Davis', 'Brian Babin', 'Brian Fitzpatrick', 'Mike Gallagher', 'Bob Gibbs', 'Garret Graves', 'John Katko', 'Doug LaMalfa']",Sharice Davids,0.6572354435920715,D
411,Judy Chu,"['Nydia Velazquez', 'Chrissy Houlahan', 'Marc Veasey', 'Brad Schneider', 'Andrew Kim', 'Jared Golden', 'Abby Finkenauer', 'Dwight Evans', 'Adriano Espaillat', 'Antonio Delgado', 'Sharice Davids', 'Jason Crow', 'Kweisi Mfume', 'Steve Chabot', 'Troy Balderson', 'Pete Stauber', 'Ross Spano', 'Aumua Amata Radewagen', 'Trent Kelly', 'John Joyce', 'Kevin Hern', 'Tim Burchett', 'Jim Hagedorn', 'Richard Neal', 'Jimmy Panetta', 'Bill Pascrell', 'Linda Sánchez', 'Terri Sewell', 'Gwen Moore', 'Tom Suozzi', 'Mike Thompson', 'John Larson', 'Stephanie Murphy', 'Donald Sternoff Beyer Jr.', 'Earl Blumenauer', 'Brendan Boyle', 'Danny K. Davis', 'Suzan DelBene', 'Lloyd Doggett', 'Jimmy Gomez', 'Brian Higgins', 'Steven Horsford', 'Dan Kildee', 'Ronald James Kind', 'John Lewis', 'Kevin Brady', 'Jodey Arrington', 'Devin Nunes', 'Tom Reed', 'Tom Rice', 'David Schweikert', 'Adrian Smith', 'Jason Smith', 'Jackie Walorski', 'Brad Wenstrup', 'Kenny Marchant', 'Ron Estes', 'Vern Buchanan', 'Darin LaHood', 'Drew Ferguson', 'George E.B. Holding', 'Mike Kelly']",Judy Chu,1.7312668561935425,D
412,Troy Balderson,"['Nydia Velazquez', 'Chrissy Houlahan', 'Marc Veasey', 'Brad Schneider', 'Andrew Kim', 'Jared Golden', 'Abby Finkenauer', 'Dwight Evans', 'Adriano Espaillat', 'Antonio Delgado', 'Sharice Davids', 'Jason Crow', 'Judy Chu', 'Kweisi Mfume', 'Steve Chabot', 'Pete Stauber', 'Ross Spano', 'Aumua Amata Radewagen', 'Trent Kelly', 'John Joyce', 'Kevin Hern', 'Tim Burchett', 'Jim Hagedorn', 'Peter DeFazio', 'Grace Napolitano', 'Donald Payne Jr.', 'Chris Pappas', 'Eleanor Holmes Norton', 'Colin Allred', 'Stacey Plaskett', 'Debbie Mucarsel-Powell', 'Sean Maloney', 'Harley Rouda', 'Stephen Lynch', 'Albio Sires', 'Greg Stanton', 'Dina Titus', 'Frederica S. Wilson', 'Tom Malinowski', 'Daniel Lipinski', 'Alan Lowenthal', 'Anthony G. Brown', 'Julia Brownley', 'Salud Carbajal', 'André Carson', 'Steve Cohen', 'Angie Craig', 'Mark DeSaulnier', 'Lizzie Pannill Fletcher', 'John Garamendi', 'Jesus Garcia', 'Jared Huffman', 'Eddie Bernice Johnson', 'Hank Johnson', 'Rick Larsen', 'Paul Mitchell', 'Sam Graves', 'Greg Pence', 'Gary Palmer', 'Carol Miller', 'Mark Meadows', 'Brian Mast', 'Thomas Massie', 'Scott Perry', 'David Rouzer', 'Lloyd Smucker', 'Randy Weber', 'Daniel Webster', 'Bruce Westerman', 'Rob Woodall', 'Don Young', 'Mike Garcia', 'Mike Bost', 'Rick Crawford', 'Rodney Davis', 'Brian Babin', 'Brian Fitzpatrick', 'Mike Gallagher', 'Bob Gibbs', 'Garret Graves', 'John Katko', 'Doug LaMalfa', 'Ed Perlmutter', 'Zoe Lofgren', 'Ben McAdams', 'Jerry McNerney', 'Brad Sherman', 'Mikie Sherrill', 'Haley Stevens', 'Paul Tonko', 'Jennifer Wexton', 'Conor Lamb', 'Sean Casten', 'Ami Bera', 'Donald Sternoff Beyer Jr.', 'Suzanne Bonamici', 'Kendra Horn', 'Charlie Crist', 'Bill Foster', 'Katie Hill', 'Frank Lucas', 'Roger Marshall', 'Ralph Norman', 'Peter G. Olson', 'Michael Waltz', 'Bill Posey', 'Jim Baird', 'Andy Biggs', 'Mo Brooks', 'Michael Cloud', 'Neal Dunn', 'Anthony Gonzalez']",Troy Balderson,0.06958094984292984,R
413,Pete Stauber,"['Nydia Velazquez', 'Chrissy Houlahan', 'Marc Veasey', 'Brad Schneider', 'Andrew Kim', 'Jared Golden', 'Abby Finkenauer', 'Dwight Evans', 'Adriano Espaillat', 'Antonio Delgado', 'Sharice Davids', 'Jason Crow', 'Judy Chu', 'Kweisi Mfume', 'Steve Chabot', 'Troy Balderson', 'Ross Spano', 'Aumua Amata Radewagen', 'Trent Kelly', 'John Joyce', 'Kevin Hern', 'Tim Burchett', 'Jim Hagedorn', 'Peter DeFazio', 'Grace Napolitano', 'Donald Payne Jr.', 'Chris Pappas', 'Eleanor Holmes Norton', 'Colin Allred', 'Stacey Plaskett', 'Debbie Mucarsel-Powell', 'Sean Maloney', 'Harley Rouda', 'Stephen Lynch', 'Albio Sires', 'Greg Stanton', 'Dina Titus', 'Frederica S. Wilson', 'Tom Malinowski', 'Daniel Lipinski', 'Alan Lowenthal', 'Anthony G. Brown', 'Julia Brownley', 'Salud Carbajal', 'André Carson', 'Steve Cohen', 'Angie Craig', 'Mark DeSaulnier', 'Lizzie Pannill Fletcher', 'John Garamendi', 'Jesus Garcia', 'Jared Huffman', 'Eddie Bernice Johnson', 'Hank Johnson', 'Rick Larsen', 'Paul Mitchell', 'Sam Graves', 'Greg Pence', 'Gary Palmer', 'Carol Miller', 'Mark Meadows', 'Brian Mast', 'Thomas Massie', 'Scott Perry', 'David Rouzer', 'Lloyd Smucker', 'Randy Weber', 'Daniel Webster', 'Bruce Westerman', 'Rob Woodall', 'Don Young', 'Mike Garcia', 'Mike Bost', 'Rick Crawford', 'Rodney Davis', 'Brian Babin', 'Brian Fitzpatrick', 'Mike Gallagher', 'Bob Gibbs', 'Garret Graves', 'John Katko', 'Doug LaMalfa']",Pete Stauber,0.7903514504432678,R
414,Ross Spano,"['Nydia Velazquez', 'Chrissy Houlahan', 'Marc Veasey', 'Brad Schneider', 'Andrew Kim', 'Jared Golden', 'Abby Finkenauer', 'Dwight Evans', 'Adriano Espaillat', 'Antonio Delgado', 'Sharice Davids', 'Jason Crow', 'Judy Chu', 'Kweisi Mfume', 'Steve Chabot', 'Troy Balderson', 'Pete Stauber', 'Aumua Amata Radewagen', 'Trent Kelly', 'John Joyce', 'Kevin Hern', 'Tim Burchett', 'Jim Hagedorn', 'Peter DeFazio', 'Grace Napolitano', 'Donald Payne Jr.', 'Chris Pappas', 'Eleanor Holmes Norton', 'Colin Allred', 'Stacey Plaskett', 'Debbie Mucarsel-Powell', 'Sean Maloney', 'Harley Rouda', 'Stephen Lynch', 'Albio Sires', 'Greg Stanton', 'Dina Titus', 'Frederica S. Wilson', 'Tom Malinowski', 'Daniel Lipinski', 'Alan Lowenthal', 'Anthony G. Brown', 'Julia Brownley', 'Salud Carbajal', 'André Carson', 'Steve Cohen', 'Angie Craig', 'Mark DeSaulnier', 'Lizzie Pannill Fletcher', 'John Garamendi', 'Jesus Garcia', 'Jared Huffman', 'Eddie Bernice Johnson', 'Hank Johnson', 'Rick Larsen', 'Paul Mitchell', 'Sam Graves', 'Greg Pence', 'Gary Palmer', 'Carol Miller', 'Mark Meadows', 'Brian Mast', 'Thomas Massie', 'Scott Perry', 'David Rouzer', 'Lloyd Smucker', 'Randy Weber', 'Daniel Webster', 'Bruce Westerman', 'Rob Woodall', 'Don Young', 'Mike Garcia', 'Mike Bost', 'Rick Crawford', 'Rodney Davis', 'Brian Babin', 'Brian Fitzpatrick', 'Mike Gallagher', 'Bob Gibbs', 'Garret Graves', 'John Katko', 'Doug LaMalfa']",Ross Spano,0.09343727678060532,R
415,John Joyce,"['Nydia Velazquez', 'Chrissy Houlahan', 'Marc Veasey', 'Brad Schneider', 'Andrew Kim', 'Jared Golden', 'Abby Finkenauer', 'Dwight Evans', 'Adriano Espaillat', 'Antonio Delgado', 'Sharice Davids', 'Jason Crow', 'Judy Chu', 'Kweisi Mfume', 'Steve Chabot', 'Troy Balderson', 'Pete Stauber', 'Ross Spano', 'Aumua Amata Radewagen', 'Trent Kelly', 'Kevin Hern', 'Tim Burchett', 'Jim Hagedorn', 'Bennie Thompson', 'Nanette Barragán', 'Bonnie Watson Coleman', 'Lauren Underwood', 'Xochitl Torres Small', 'Dina Titus', 'Elissa Slotkin', 'Max Rose', 'Cedric Richmond', 'Kathleen Rice', 'Donald Payne Jr.', 'Yvette D. Clarke', 'Jim Langevin', 'Sheila Jackson Lee', 'Al Green', 'Val Demings', 'Lou Correa', 'Emanuel Cleaver', 'Mike Rogers', 'Michael McCaul', 'Mark Walker', 'Van Taylor', 'Debbie Lesko', 'Peter King', 'John Katko', 'Clay Higgins', 'Michael Guest', 'Mark Green', 'Daniel Crenshaw', 'John Ratcliffe']",John Joyce,0.3604261577129364,R
